,TW_NO,USER_NAME,TW_TIME,TW_TEXT,FAV,RT
4426,1518062577745465345,kikumi_bot,2022-04-24 12:01:37+00:00,正午だよ。昼ご飯ももーらいっと！,0,0
4427,1518062577669926912,MK_makikou_bot,2022-04-24 12:01:37+00:00,狡「正午だな。ん？聖護じゃないぞ」,0,0
4428,1518062576529461248,humakota_bot,2022-04-24 12:01:37+00:00,（正午・・・今日も平和だな・・・）,0,0
4429,1518062576349097984,Arcanenubs,2022-04-24 12:01:37+00:00,【時報】正午です。,0,0
4430,1518062576294588417,BLACKBIRD_SHIRO,2022-04-24 12:01:37+00:00,[時報BOT]ブラックバード・真白が 午後12時「正午」 をお知らせします！,0,0
4431,1518062576159977472,imoto_sagami,2022-04-24 12:01:37+00:00,ヒトフタマルマル　正午です。昼食の時間ですね。,0,0
4432,1518062576101658624,Ranko_Sukegawa,2022-04-24 12:01:37+00:00,正午だよ！！,2,0
4433,1518062575333740544,ramen_jihou,2022-04-24 12:01:36+00:00,正午12時です！お昼だ！ラーメンラーメンラーメン！！,0,0
4434,1518062573202989056,mare_ptlv,2022-04-24 12:01:36+00:00,正午だぜ！今日のお昼はっと。ピーターの手作り！？！？/b,0,0
4435,1518062571902828545,Maria0825_,2022-04-24 12:01:36+00:00,【定期】正午！お昼ご飯タイムです,0,0
4436,1518062571722780672,Syokusyu_i,2022-04-24 12:01:35+00:00,【時報】正午ですにょろ。昼飯の時間ですにょ。,0,0
4437,1518062571093635072,TieseShtolienen,2022-04-24 12:01:35+00:00,時刻は”正午12時”を回りました。#Tieze_bot,0,0
4438,1518062568996151296,DF200_RED_BEAR,2022-04-24 12:01:35+00:00,《定期》正午になりました。　　　　皆さんは昼ご飯に何を食べるのでしょうか？　　　　(´～｀)ﾓｸﾞﾓｸﾞ,0,0
4439,1518062568002420737,chemical_hshs,2022-04-24 12:01:35+00:00,おはよー♪　…ん？もう正午だって？　あたしは夜行性だからねー,0,0
